lat,lon,date,website
44.590158,-116.008454,1979-02-17,http://www.bfro.net/GDB/show_report.asp?id=12158
41.327991,-88.596539,1979-06-??,http://www.bfro.net/GDB/show_report.asp?id=12140
41.329880,-88.585113,2005-06-02,http://www.bfro.net/GDB/show_report.asp?id=11831
44.366913,-112.600348,1997-07-??,http://www.bfro.net/GDB/show_report.asp?id=11070
34.773531,-111.899244,2005-07-08,http://www.bfro.net/GDB/show_report.asp?id=12266
34.748345,-83.480420,1998-05-28,http://www.bfro.net/GDB/show_report.asp?id=9818
38.312502,-119.548057,2005-08-21,http://www.bfro.net/GDB/show_report.asp?id=12383
43.298621,-122.181495,1956-07-??,http://www.bfro.net/GDB/show_report.asp?id=12021
42.633562,-71.957680,1977-12-17,http://www.bfro.net/GDB/show_report.asp?id=8717
34.633970,-98.650801,2005-01-10,http://www.bfro.net/GDB/show_report.asp?id=10234
35.934563,-121.462032,1974-04-15,http://www.bfro.net/GDB/show_report.asp?id=12247
41.334858,-88.585341,2005-06-10,http://www.bfro.net/GDB/show_report.asp?id=12439
38.980801,-81.690379,2005-03-13,http://www.bfro.net/GDB/show_report.asp?id=10945
37.845991,-83.824281,2004-04-20,http://www.bfro.net/GDB/show_report.asp?id=8517
37.775803,-88.009369,1996-11-??,http://www.bfro.net/GDB/show_report.asp?id=11998
39.071395,-95.732556,1978-07-??,http://www.bfro.net/GDB/show_report.asp?id=12067
38.835812,-105.082645,1977-07-04,http://www.bfro.net/GDB/show_report.asp?id=10533
44.766026,-122.087911,2003-06-??,http://www.bfro.net/GDB/show_report.asp?id=11818
47.000402,-122.584328,1971-03-??,http://www.bfro.net/GDB/show_report.asp?id=11930
42.324486,-75.375554,2004-05-31,http://www.bfro.net/GDB/show_report.asp?id=12388
38.902805,-120.604864,2005-08-23,http://www.bfro.net/GDB/show_report.asp?id=12518
36.989508,-88.223628,1996-10-??,http://www.bfro.net/GDB/show_report.asp?id=12641
28.556986,-82.073103,1990-06-??,http://www.bfro.net/GDB/show_report.asp?id=12628
36.845055,-108.870078,2002-03-1?,http://www.bfro.net/GDB/show_report.asp?id=12542
28.867221,-100.534352,1994-08-??,http://www.bfro.net/GDB/show_report.asp?id=10239
36.642623,-91.056184,1998-04-??,http://www.bfro.net/GDB/show_report.asp?id=12528
62.096786,-136.273533,1995-07Sum,http://www.bfro.net/GDB/show_report.asp?id=12088
40.895834,-74.312608,1971-10-16,http://www.bfro.net/GDB/show_report.asp?id=10046
33.153048,-105.784921,2004-07-2?,http://www.bfro.net/GDB/show_report.asp?id=10114
42.357552,-123.415883,2005-06-??,http://www.bfro.net/GDB/show_report.asp?id=12019
48.658190,-113.841130,2003-06-18,http://www.bfro.net/GDB/show_report.asp?id=12636
36.122017,-108.844182,2003-10-??,http://www.bfro.net/GDB/show_report.asp?id=11589
36.717660,-107.918957,2004-12-??,http://www.bfro.net/GDB/show_report.asp?id=11526
35.530472,-82.818383,2005-06-08,http://www.bfro.net/GDB/show_report.asp?id=12362
36.837502,-82.525332,2004-10-??,http://www.bfro.net/GDB/show_report.asp?id=12727
48.839378,-117.287199,2002-04-??,http://www.bfro.net/GDB/show_report.asp?id=11186
41.613808,-90.133486,1986-11-15,http://www.bfro.net/GDB/show_report.asp?id=12919
46.931190,-124.174650,2005-08-21,http://www.bfro.net/GDB/show_report.asp?id=12594
43.186569,-78.538327,2002-09-21,http://www.bfro.net/GDB/show_report.asp?id=12709
41.969447,-73.682353,1985-05-??,http://www.bfro.net/GDB/show_report.asp?id=11630
47.877045,-121.322949,1993-07-23,http://www.bfro.net/GDB/show_report.asp?id=12929
42.131538,-88.191882,1968-09-28,http://www.bfro.net/GDB/show_report.asp?id=12984
39.637814,-81.499115,1982-06-??,http://www.bfro.net/GDB/show_report.asp?id=12597
49.532890,-123.940333,2005-03-08,http://www.bfro.net/GDB/show_report.asp?id=10878
38.969021,-92.531498,2002-05-18,http://www.bfro.net/GDB/show_report.asp?id=12175
37.115529,-93.894657,1997-07-19,http://www.bfro.net/GDB/show_report.asp?id=12470
37.364070,-87.912930,1988-10Aut,http://www.bfro.net/GDB/show_report.asp?id=13018
27.910595,-82.046643,2004-10-??,http://www.bfro.net/GDB/show_report.asp?id=12732
36.684809,-93.595195,1999-04-24,http://www.bfro.net/GDB/show_report.asp?id=13031
35.578279,-107.996769,2005-11-03,http://www.bfro.net/GDB/show_report.asp?id=12994
49.669876,-125.031667,1968-09-??,http://www.bfro.net/GDB/show_report.asp?id=857
51.063766,-118.926667,1994-07Sum,http://www.bfro.net/GDB/show_report.asp?id=11570
61.144238,-149.714421,2004-02-??,http://www.bfro.net/GDB/show_report.asp?id=13038
37.621865,-88.528908,2005-11-18,http://www.bfro.net/GDB/show_report.asp?id=13070
36.540785,-109.279635,1981-11-07,http://www.bfro.net/GDB/show_report.asp?id=8685
45.739152,-122.235550,2005-11-17,http://www.bfro.net/GDB/show_report.asp?id=13115
35.103123,-86.470587,2003-07-16,http://www.bfro.net/GDB/show_report.asp?id=6638
35.266886,-118.970497,1980-02-??,http://www.bfro.net/GDB/show_report.asp?id=13096
32.395935,-81.100106,2005-07-09,http://www.bfro.net/GDB/show_report.asp?id=12205
34.403257,-111.489996,1983-12-30,http://www.bfro.net/GDB/show_report.asp?id=7495
48.402672,-122.208278,1980-05-11,http://www.bfro.net/GDB/show_report.asp?id=12916
41.227591,-96.031326,2005-08-??,http://www.bfro.net/GDB/show_report.asp?id=12482
36.149316,-83.688509,2005-04-??,http://www.bfro.net/GDB/show_report.asp?id=12815
50.843353,-122.431087,2002-12-2?,http://www.bfro.net/GDB/show_report.asp?id=6831
38.622265,-80.006550,1989-11-23,http://www.bfro.net/GDB/show_report.asp?id=12959
34.277987,-93.152406,2005-12-04,http://www.bfro.net/GDB/show_report.asp?id=13211
46.227551,-124.015406,1979-02-??,http://www.bfro.net/GDB/show_report.asp?id=11147
41.074877,-74.295606,2004-11-16,http://www.bfro.net/GDB/show_report.asp?id=10918
40.992522,-74.326402,2005-04-0?,http://www.bfro.net/GDB/show_report.asp?id=12065
34.572558,-82.989967,1987-07-??,http://www.bfro.net/GDB/show_report.asp?id=13170
29.093599,-82.424998,2000-01-01,http://www.bfro.net/GDB/show_report.asp?id=12921
33.196220,-105.718595,2004-06-02,http://www.bfro.net/GDB/show_report.asp?id=10126
40.163848,-74.681913,2003-10Aut,http://www.bfro.net/GDB/show_report.asp?id=11168
40.476744,-74.459630,1969-10-10,http://www.bfro.net/GDB/show_report.asp?id=2271
50.757523,-120.332500,2004-07-01,http://www.bfro.net/GDB/show_report.asp?id=9654
32.211828,-88.838848,2004-06-15,http://www.bfro.net/GDB/show_report.asp?id=12290
39.607558,-84.366452,1988-09-14,http://www.bfro.net/GDB/show_report.asp?id=12789
46.528387,-118.633200,1983-11-23,http://www.bfro.net/GDB/show_report.asp?id=11166
36.778193,-87.928692,2005-07-??,http://www.bfro.net/GDB/show_report.asp?id=13289
43.480432,-72.650909,2005-10-08,http://www.bfro.net/GDB/show_report.asp?id=13285
50.803528,-116.010450,2001-03-30,http://www.bfro.net/GDB/show_report.asp?id=2113
39.637299,-74.623820,1995-11-11,http://www.bfro.net/GDB/show_report.asp?id=10249
52.855225,-118.633889,2005-08-14,http://www.bfro.net/GDB/show_report.asp?id=12451
33.865185,-109.386173,1986-07-??,http://www.bfro.net/GDB/show_report.asp?id=11858
37.469816,-120.054031,1971-04Spr,http://www.bfro.net/GDB/show_report.asp?id=13287
46.992838,-123.812608,1984-07-??,http://www.bfro.net/GDB/show_report.asp?id=12838
34.611139,-88.189162,2006-01-05,http://www.bfro.net/GDB/show_report.asp?id=13494
41.794138,-123.372594,1967-03-??,http://www.bfro.net/GDB/show_report.asp?id=12294
49.497528,-119.580902,1966-08-??,http://www.bfro.net/GDB/show_report.asp?id=10572
48.785305,-117.285110,2005-07-27,http://www.bfro.net/GDB/show_report.asp?id=13503
40.658416,-80.560281,1987-06-15,http://www.bfro.net/GDB/show_report.asp?id=12220
47.714310,-116.960981,1988-12-03,http://www.bfro.net/GDB/show_report.asp?id=10012
40.743914,-75.136721,1987-09-??,http://www.bfro.net/GDB/show_report.asp?id=13276
32.342377,-88.699576,1981-08-15,http://www.bfro.net/GDB/show_report.asp?id=13347
41.740494,-123.356477,1993-12-15,http://www.bfro.net/GDB/show_report.asp?id=13424
41.685390,-123.916534,1979-10-25,http://www.bfro.net/GDB/show_report.asp?id=12917
40.814037,-123.299345,2003-09-??,http://www.bfro.net/GDB/show_report.asp?id=13419
35.962372,-76.931244,1989-10Aut,http://www.bfro.net/GDB/show_report.asp?id=13663
42.182693,-78.841983,2000-10-14,http://www.bfro.net/GDB/show_report.asp?id=13288
40.517546,-121.776701,2006-01-07,http://www.bfro.net/GDB/show_report.asp?id=13549
49.382000,-121.393333,2005-06-10,http://www.bfro.net/GDB/show_report.asp?id=13371
39.764296,-77.273668,1961-07-01,http://www.bfro.net/GDB/show_report.asp?id=12951
39.632106,-75.516179,1975-06-20,http://www.bfro.net/GDB/show_report.asp?id=13310
49.080563,-119.710587,2005-07Sum,http://www.bfro.net/GDB/show_report.asp?id=13464
25.908079,-81.355580,2005-06-02,http://www.bfro.net/GDB/show_report.asp?id=13514
48.023429,-123.927997,1966-04Spr,http://www.bfro.net/GDB/show_report.asp?id=13816
40.585256,-79.970279,2006-01-30,http://www.bfro.net/GDB/show_report.asp?id=13714
28.008753,-81.937614,1974-09-??,http://www.bfro.net/GDB/show_report.asp?id=11812
30.684299,-84.252701,2005-09-18,http://www.bfro.net/GDB/show_report.asp?id=13298
51.197319,-116.068889,1991-05-2?,http://www.bfro.net/GDB/show_report.asp?id=11595
49.163303,-122.257793,1984-07Sum,http://www.bfro.net/GDB/show_report.asp?id=13642
37.654867,-80.763726,2001-09-05,http://www.bfro.net/GDB/show_report.asp?id=12812
41.314323,-81.563124,1995-03-11,http://www.bfro.net/GDB/show_report.asp?id=13882
36.359167,-121.710537,1986-06-15,http://www.bfro.net/GDB/show_report.asp?id=12292
52.689743,-105.921955,2005-09-15,http://www.bfro.net/GDB/show_report.asp?id=12733
53.571396,-114.005045,2005-04-??,http://www.bfro.net/GDB/show_report.asp?id=12001
35.099452,-81.866920,1968-07Sum,http://www.bfro.net/GDB/show_report.asp?id=13674
35.105100,-81.860454,1990-04-??,http://www.bfro.net/GDB/show_report.asp?id=13674
39.160337,-76.725874,2000-07-31,http://www.bfro.net/GDB/show_article.asp?id=45
45.146255,-123.974675,1995-08-14,http://www.bfro.net/GDB/show_report.asp?id=13653
33.540010,-84.425787,1984-07-??,http://www.bfro.net/GDB/show_report.asp?id=9712
42.309036,-124.243738,1974-11-??,http://www.bfro.net/GDB/show_report.asp?id=13729
43.413570,-114.842284,1988-08-??,http://www.bfro.net/GDB/show_report.asp?id=13692
28.748989,-81.698483,1985-12-??,http://www.bfro.net/GDB/show_report.asp?id=14118
52.451863,-115.740131,1998-06-??,http://www.bfro.net/GDB/show_report.asp?id=12647
32.039545,-88.762928,1987-10-10,http://www.bfro.net/GDB/show_report.asp?id=13918
42.585754,-74.891351,1973-08-01,http://www.bfro.net/GDB/show_report.asp?id=13874
39.445639,-105.078623,2005-10-07,http://www.bfro.net/GDB/show_report.asp?id=12802
47.796965,-93.307984,194?-??-??,http://www.internationalbigfootsociety.com/html/dsp_report.php?id=1533},
27.099189,-82.413037,1988-07sum,http://www.bfro.net/GDB/show_report.asp?id=12587
34.362558,-80.053050,2006-03-13,http://www.bfro.net/GDB/show_report.asp?id=14154
33.006620,-80.153202,1970-06-24,http://www.bfro.net/GDB/show_report.asp?id=13673
40.959778,-78.288668,1921-01-1?,http://www.bfro.net/GDB/show_report.asp?id=14358
37.355340,-121.229339,1870-10aut,http://www.bfro.net/GDB/show_report.asp?id=14338
37.283564,-121.276668,1870-10aut,http://www.bfro.net/GDB/show_report.asp?id=14338
37.966518,-87.333533,1937-08-??,http://www.bfro.net/GDB/show_report.asp?id=14336
47.761860,-122.639378,2005-11-15,http://www.bfro.net/GDB/show_report.asp?id=14350
47.789068,-122.106561,2005-06-23,http://www.bfro.net/GDB/show_report.asp?id=14305
44.243832,-112.715732,1997-08-19,http://www.bfro.net/GDB/show_report.asp?id=13768
37.621565,-81.344764,2005-12-03,http://www.bfro.net/GDB/show_report.asp?id=13237
39.699500,-79.537500,2004-10-05,http://www.bfro.net/GDB/show_report.asp?id=14280
39.605243,-74.435688,1998-07-15,http://www.bfro.net/GDB/show_report.asp?id=14143
40.520947,-109.604084,2004-12-25,http://www.bfro.net/GDB/show_report.asp?id=10123
49.922562,-123.153933,2005-02-13,http://www.bfro.net/GDB/show_report.asp?id=10633
47.147098,-122.265909,1983-05-11,http://www.bfro.net/GDB/show_report.asp?id=13654
54.106293,-121.906023,1977-09-2?,http://www.bfro.net/GDB/show_report.asp?id=13232
38.871582,-105.123659,197?-??-??,http://www.bfro.net/GDB/show_report.asp?id=13441
39.507877,-120.396904,1993-09-05,http://www.bfro.net/GDB/show_report.asp?id=14407
30.183392,-81.836202,2003-07-??,http://www.bfro.net/GDB/show_report.asp?id=14354
39.148493,-107.938083,1999-09-??,http://www.bfro.net/GDB/show_report.asp?id=14503
41.052282,-110.676027,1984-01-15,http://www.bfro.net/GDB/show_report.asp?id=12884
50.973816,-93.792448,1990-10-27,http://www.bfro.net/GDB/show_report.asp?id=13267
47.252541,-122.909975,2005-09-26,http://www.bfro.net/GDB/show_report.asp?id=12689
54.244995,-107.590971,2006-04-13,http://www.bfro.net/GDB/show_report.asp?id=14405
41.142082,-111.875951,1962-04Spr,http://www.bfro.net/GDB/show_report.asp?id=9962
37.344933,-108.289219,2004-10-??,http://www.bfro.net/GDB/show_report.asp?id=14243
35.451872,-82.289352,1991-03-15,http://www.bfro.net/GDB/show_report.asp?id=14801
33.777407,-86.429180,2003-10Aut,http://www.bfro.net/GDB/show_report.asp?id=8921
32.859882,-98.308681,1969-07-2?,http://www.bfro.net/GDB/show_report.asp?id=14376
41.793280,-84.234040,1995-04Spr,http://www.bfro.net/GDB/show_report.asp?id=14828
54.637756,-112.729170,1979-07Sum,http://www.bfro.net/GDB/show_report.asp?id=6829
45.835476,-92.688877,1985-10Aut,http://www.bfro.net/GDB/show_report.asp?id=8435
39.531630,-77.932424,197?-03-30,http://www.bfro.net/GDB/show_report.asp?id=13949
33.805152,-84.791189,2006-06-07,http://www.bfro.net/GDB/show_report.asp?id=14887
35.661707,-82.295050,1991-11-17,http://www.bfro.net/GDB/show_report.asp?id=15108
49.996033,-125.467775,2000-08-15,http://www.bfro.net/GDB/show_report.asp?id=7911
35.314232,-84.802072,2003-07-21,http://www.bfro.net/GDB/show_report.asp?id=15060
41.264616,-110.345740,2005-11-??,http://www.bfro.net/GDB/show_report.asp?id=14714
42.282987,-77.613185,1980/04/21,http://www.bfro.net/GDB/show_report.asp?id=13662
44.864216,-122.448611,1995-10-??,http://www.bfro.net/GDB/show_report.asp?id=15067
49.219437,-117.813960,1980-12-24,http://www.bfro.net/GDB/show_report.asp?id=14511
48.367996,-119.283418,2006-06-28,http://www.bfro.net/GDB/show_report.asp?id=15135
50.962658,-118.501717,1985-07-??,http://www.bfro.net/GDB/show_report.asp?id=15085
34.255105,-96.212804,2004-10-12,http://www.bfro.net/GDB/show_report.asp?id=13348
48.828907,-124.052936,2006-06-20,http://www.bfro.net/GDB/show_report.asp?id=15274
29.611609,-82.921991,1998-11-??,http://www.bfro.net/GDB/show_report.asp?id=10855
45.322654,-121.961402,2003-10-15,http://www.bfro.net/GDB/show_report.asp?id=14841
38.777618,-81.114386,2006-07-16,http://www.bfro.net/GDB/show_report.asp?id=15250
43.833947,-74.116095,2006-06-10,http://www.bfro.net/GDB/show_report.asp?id=15191
29.246292,-82.664837,2001-10-??,http://www.bfro.net/GDB/show_report.asp?id=14457
41.962194,-84.818818,2006-04-??,http://www.bfro.net/GDB/show_report.asp?id=15187
38.368893,-82.591704,2006-08-10,http://www.bfro.net/GDB/show_report.asp?id=15481
40.928020,-122.250461,1970-08-??,http://www.bfro.net/GDB/show_report.asp?id=15540
40.119109,-81.520754,2006-07-28,http://www.bfro.net/GDB/show_report.asp?id=15371
41.393223,-81.256114,2006-08-05,http://www.bfro.net/GDB/show_report.asp?id=15430
47.059765,-116.149714,1972-10-??,http://www.bfro.net/GDB/show_report.asp?id=15120
37.612982,-88.949032,2006-07-28,http://www.bfro.net/GDB/show_report.asp?id=15393
35.191784,-81.393963,2006-08-??,http://www.bfro.net/GDB/show_report.asp?id=15554
43.515462,-101.661912,2003-10-??,http://www.bfro.net/GDB/show_report.asp?id=13691
33.410261,-84.723349,2003-11-17,http://www.bfro.net/GDB/show_report.asp?id=15457
36.685753,-107.374913,2005-01-??,http://www.bfro.net/GDB/show_report.asp?id=11109
40.559077,-79.639158,1996-10-12,http://www.bfro.net/GDB/show_report.asp?id=14677
28.008903,-82.462739,1955-??-??,http://www.bfro.net/GDB/show_report.asp?id=13034
38.118610,-81.707979,2006-07-20,http://www.bfro.net/GDB/show_report.asp?id=15355
28.251826,-82.449775,2006-07-27,http://www.bfro.net/GDB/show_report.asp?id=15361
32.309589,-87.305712,1985-07-??,http://www.bfro.net/GDB/show_report.asp?id=14082
30.567312,-100.546958,2006-07-19,http://www.bfro.net/GDB/show_report.asp?id=15334
38.226757,-112.399066,2001-08-??,http://www.bfro.net/GDB/show_report.asp?id=15336
35.022783,-90.319655,1980-06-??,http://www.bfro.net/GDB/show_report.asp?id=13983
27.893069,-81.860674,1995-04Spr,http://www.bfro.net/GDB/show_report.asp?id=15310
45.090900,-89.994174,2001-06-??,http://www.bfro.net/GDB/show_report.asp?id=15050
38.860252,-120.224614,2005-08-20,http://www.bfro.net/GDB/show_report.asp?id=15821
25.138435,-80.930140,2006-03-??,http://www.bfro.net/GDB/show_report.asp?id=15170
41.481982,-83.054569,1974-04Spr,http://www.bfro.net/GDB/show_report.asp?id=14223
40.083210,-74.151689,1978-07-??,http://www.bfro.net/GDB/show_report.asp?id=7198
42.591763,-77.450069,1979-11-10,http://www.bfro.net/GDB/show_report.asp?id=7368
37.776747,-82.102920,1990-08-10,http://www.bfro.net/GDB/show_report.asp?id=16228
38.572086,-104.942061,2006-05-??,http://www.bfro.net/GDB/show_report.asp?id=15278
38.213185,-90.509828,1999-04-??,http://www.bfro.net/GDB/show_report.asp?id=16294
35.311984,-90.017996,1985-04-??,http://www.bfro.net/GDB/show_report.asp?id=15003
25.915407,-81.271986,2001-01Win,http://www.bfro.net/GDB/show_report.asp?id=16303
32.782688,-95.468852,2006-02-??,http://www.bfro.net/GDB/show_report.asp?id=14638
28.544197,-81.593830,2006-09-02,http://www.bfro.net/GDB/show_report.asp?id=15694
47.751823,-122.473766,2006-06-10,http://www.bfro.net/GDB/show_report.asp?id=14982
35.890274,-82.830095,2001-08-??,http://www.bfro.net/GDB/show_report.asp?id=13492
43.165455,-88.115883,1997-07Sum,http://www.bfro.net/GDB/show_report.asp?id=9295
31.065602,-83.070074,2006-07-26,http://www.bfro.net/GDB/show_report.asp?id=15329
30.994964,-85.933926,198?-??-??,http://www.bfro.net/GDB/show_report.asp?id=9545
47.407733,-123.204475,2006-09-28,http://www.bfro.net/GDB/show_report.asp?id=16053
34.397544,-109.659474,2006-10-26,http://www.bfro.net/GDB/show_report.asp?id=16580
52.892303,-99.130419,1990-09-0?,http://www.bfro.net/GDB/show_report.asp?id=12335
36.125622,-89.699498,1960-08-??,http://www.bfro.net/GDB/show_report.asp?id=15610
40.702972,-122.839911,1982-08-09,http://www.bfro.net/GDB/show_report.asp?id=14642
43.250352,-88.319578,2006-11-09,http://www.bfro.net/GDB/show_report.asp?id=16564
30.230856,-81.923341,1975-11-??,http://www.bfro.net/GDB/show_report.asp?id=16683
40.156649,-74.125577,1966-08-??,http://www.bfro.net/GDB/show_report.asp?id=16308
41.376420,-73.917422,2004-09-20,http://www.bfro.net/GDB/show_report.asp?id=15144
33.195362,-79.953319,2004-10-20,http://www.bfro.net/GDB/show_report.asp?id=16734
35.309029,-79.755853,1990-06-??,http://www.bfro.net/GDB/show_report.asp?id=15492
26.169163,-81.026286,2006-10-05,http://www.bfro.net/GDB/show_report.asp?id=16347
40.750179,-74.332597,2004-04-27,http://www.bfro.net/GDB/show_report.asp?id=16604
34.441203,-94.344668,2004-10-??,http://www.bfro.net/GDB/show_report.asp?id=16696
39.034719,-79.953842,2006-03-18,http://www.bfro.net/GDB/show_report.asp?id=16529
55.074463,-114.089122,1976-02-12,http://www.bfro.net/GDB/show_report.asp?id=10775
47.558312,-92.524019,2006-11-10,http://www.bfro.net/GDB/show_report.asp?id=16566
32.029953,-81.459792,1998-11-12,http://www.bfro.net/GDB/show_report.asp?id=17089
40.709968,-80.595596,2003-07Sum,http://www.bfro.net/GDB/show_report.asp?id=15969
42.717419,-103.015389,2006-10-29,http://www.bfro.net/GDB/show_report.asp?id=16432
46.789227,-116.839344,2005-07-??,http://www.bfro.net/GDB/show_report.asp?id=12913
43.408914,-111.781829,2006-11-04,http://www.bfro.net/GDB/show_report.asp?id=16527
43.899822,-103.501003,2006-11-04,http://www.bfro.net/GDB/show_report.asp?id=16557
41.290526,-81.572916,1995-07-04,http://www.bfro.net/GDB/show_report.asp?id=15885
37.283521,-81.147242,2006-07Sum,http://www.bfro.net/GDB/show_report.asp?id=16890
44.291993,-84.727624,1999-04-??,http://www.bfro.net/GDB/show_report.asp?id=15479
47.789154,-81.764672,2006-10-11,http://www.bfro.net/GDB/show_report.asp?id=16807
47.368069,-123.930870,2004-07-29,http://www.bfro.net/GDB/show_report.asp?id=14112
49.562073,-83.041167,1992-10-04,http://www.bfro.net/GDB/show_report.asp?id=10611
43.582764,-80.020750,2004-12-16,http://www.bfro.net/GDB/show_report.asp?id=13627
41.276085,-124.093568,2006-10-21,http://www.bfro.net/GDB/show_report.asp?id=16342
40.311263,-90.449377,2004-09-11,http://www.bfro.net/GDB/show_report.asp?id=15007
45.660161,-118.621597,1994-09-1?,http://www.bfro.net/GDB/show_report.asp?id=15746
45.425720,-76.076361,1984-11-??,http://www.bfro.net/GDB/show_report.asp?id=13706
31.398067,-91.066598,1978-11-28,http://www.bfro.net/GDB/show_report.asp?id=12122
45.012188,-106.862421,2006-10-??,http://www.bfro.net/GDB/show_report.asp?id=17292
44.618740,-75.833736,2006-12-05,http://www.bfro.net/GDB/show_report.asp?id=16853
44.862671,-79.809965,1968-07Sum,http://www.bfro.net/GDB/show_report.asp?id=9516
30.554169,-88.344548,1997-07Sum,http://www.bfro.net/GDB/show_report.asp?id=17168
48.613451,-93.419675,1975-07-??,http://www.bfro.net/GDB/show_report.asp?id=10734
37.604785,-118.918490,2006-06-17,http://www.bfro.net/GDB/show_report.asp?id=15855
30.058197,-81.830799,2006-11-17,http://www.bfro.net/GDB/show_report.asp?id=16727
45.176468,-79.469475,1981-07-??,http://www.bfro.net/GDB/show_report.asp?id=5873
34.270719,-109.650679,2007-02-01,http://www.bfro.net/GDB/show_report.asp?id=17804
30.315056,-82.940430,2006-11-01,http://www.bfro.net/GDB/show_report.asp?id=16473
44.141006,-77.580872,1982-03-??,http://www.bfro.net/GDB/show_report.asp?id=7943
45.182219,-93.059072,2000-02-21,http://www.bfro.net/GDB/show_report.asp?id=17551
48.511162,-123.485421,2006-11-??,http://www.bfro.net/GDB/show_report.asp?id=17331
40.101171,-81.559606,2005-08-12,http://www.bfro.net/GDB/show_report.asp?id=15876
47.794647,-122.541487,2000-09-??,http://www.bfro.net/GDB/show_report.asp?id=11918
33.180943,-80.232907,2007-01-??,http://www.bfro.net/GDB/show_report.asp?id=17306
48.705568,-92.993451,1993-09-0?,http://www.bfro.net/GDB/show_report.asp?id=18077
32.782345,-109.713745,2007-01-22,http://www.bfro.net/GDB/show_report.asp?id=17448
48.398155,-122.645352,2006-10-20,http://www.bfro.net/GDB/show_report.asp?id=17903
36.775350,-80.986789,1992-12-22,http://www.bfro.net/GDB/show_report.asp?id=17730
46.360416,-92.809898,2007-02-23,http://www.bfro.net/GDB/show_report.asp?id=17900
33.807139,-84.789542,2006-06-16,http://www.bfro.net/GDB/show_report.asp?id=18016
47.322428,-93.922935,2006-06-20,http://www.bfro.net/GDB/show_report.asp?id=17545
33.813182,-84.974609,2007-02-27,http://www.bfro.net/GDB/show_report.asp?id=18044
37.199879,-89.526034,1994-12-??,http://www.bfro.net/GDB/show_report.asp?id=18278
41.143026,-74.603401,1997-11-??,http://www.bfro.net/GDB/show_report.asp?id=16701
48.914191,-119.693997,1996-05-23,http://www.bfro.net/GDB/show_report.asp?id=16994
44.400644,-91.320032,1997-08-??,http://www.bfro.net/GDB/show_report.asp?id=16870
34.463286,-86.298178,1992-07Sum,http://www.bfro.net/GDB/show_report.asp?id=18043
43.226352,-78.326182,1997-04-??,http://www.bfro.net/GDB/show_report.asp?id=18043
31.381073,-83.186522,1976-10-??,http://www.bfro.net/GDB/show_report.asp?id=14525
30.034706,-81.902528,2006-07-??,http://www.bfro.net/GDB/show_report.asp?id=18427
40.091257,-74.713894,2007-02-06,http://www.bfro.net/GDB/show_report.asp?id=17550
35.837295,-80.483337,1967-09-??,http://www.bfro.net/GDB/show_report.asp?id=18516
32.686205,-85.249667,2007-01-30,http://www.bfro.net/GDB/show_report.asp?id=18376
32.688274,-85.228572,2002-05-30,http://www.bfro.net/GDB/show_report.asp?id=18033
27.414654,-82.455478,2006-11-26,http://www.bfro.net/GDB/show_report.asp?id=17043
44.666719,-73.777045,2005-02-??,http://www.bfro.net/GDB/show_report.asp?id=14035
40.865038,-110.832819,2001-06-12,http://www.bfro.net/GDB/show_report.asp?id=18056
33.485727,-85.811462,2005-06-??,http://www.bfro.net/GDB/show_report.asp?id=17480
40.740974,-122.704161,1991-06-1?,http://www.bfro.net/GDB/show_report.asp?id=18298
49.294281,-125.291967,2007-03-30,http://www.bfro.net/GDB/show_report.asp?id=18534
38.086724,-112.339936,1997-10Aut,http://www.bfro.net/GDB/show_report.asp?id=17287
27.926946,-82.100632,1996-05-??,http://www.bfro.net/GDB/show_report.asp?id=18395
38.193519,-80.266106,2006-??-??,http://www.bfro.net/GDB/show_report.asp?id=14739
50.171814,-114.176900,2003-11-??,http://www.bfro.net/GDB/show_report.asp?id=9876
32.489045,-85.589866,2007-01-28,http://www.bfro.net/GDB/show_report.asp?id=17455
34.880358,-82.634397,1981-07Sum,http://www.bfro.net/GDB/show_report.asp?id=16962
46.608639,-123.338316,2006-11-18,http://www.bfro.net/GDB/show_report.asp?id=18620
33.235016,-81.368040,1978-06-08,http://www.bfro.net/GDB/show_report.asp?id=18632
34.670915,-83.714156,1999-11-28,http://www.bfro.net/GDB/show_report.asp?id=7237
37.635384,-93.655034,2006-04-??,http://www.bfro.net/GDB/show_report.asp?id=19695
39.352244,-120.943653,2006-07-08,http://www.bfro.net/GDB/show_report.asp?id=15174
37.846903,-107.724906,1989-04-??,http://www.bfro.net/GDB/show_report.asp?id=15630
33.809395,-85.160080,2006-12-18,http://www.bfro.net/GDB/show_report.asp?id=18377
39.834264,-87.235803,1997-10-01,http://www.bfro.net/GDB/show_report.asp?id=19588
42.184389,-89.021308,1994-10-22,http://www.bfro.net/GDB/show_report.asp?id=19910
33.696055,-84.535338,1961-09-??,http://www.bfro.net/GDB/show_report.asp?id=6097
37.104435,-118.952466,2006-07-04,http://www.bfro.net/GDB/show_report.asp?id=17458
52.899170,-128.546425,1995-10aut,http://www.bfro.net/GDB/show_report.asp?id=2441
48.360443,-123.750967,1994-07sum,http://www.bfro.net/GDB/show_report.asp?id=2448
42.986240,-108.913318,2007-05-2?,http://www.bfro.net/GDB/show_report.asp?id=19472
34.136718,-84.737143,2006-09-01,http://www.bfro.net/GDB/show_report.asp?id=19421
